Tuynman,Student,4/11/2016,8:53:17,18,Distracted,Internal,Other Students,,0
Tuynman,Student,4/11/2016,8:53:28,18,Learning,,,,0
Tuynman,Student,4/11/2016,8:53:58,19,Learning,,,,0
Tuynman,Student,4/11/2016,8:54:20,19,Distracted,Internal,Visitor,,0
Tuynman,Student,4/11/2016,8:54:33,19,Learning,,,,0
Tuynman,Student,4/11/2016,8:54:34,19,Distracted,Internal,Other,Self,0
Tuynman,Student,4/11/2016,8:55:03,19,Learning,,,Self,0
Tuynman,Student,4/11/2016,8:55:25,19,Distracted,Internal,Other,Self,0
Tuynman,Student,4/11/2016,8:55:41,19,Learning,,,Self,0
Tuynman,Student,4/11/2016,8:55:42,19,Distracted,Internal,Other Students,,0
Tuynman,Student,4/11/2016,8:55:54,19,Learning,,,,0
Tuynman,Student,4/11/2016,8:56:02,20,Learning,,,,0
Tuynman,Student,4/11/2016,8:58:03,21,Learning,,,,0
Tuynman,Student,4/11/2016,8:58:43,21,Distracted,Internal,Other Students,,0
Tuynman,Student,4/11/2016,8:58:54,21,Learning,,,,0
Tuynman,Student,4/11/2016,9:00:11,22,Learning,,,,0
Tuynman,Student,4/11/2016,9:02:13,23,Learning,,,,0
Tuynman,Student,4/11/2016,9:04:15,24,Learning,,,,0
Tuynman,Student,4/11/2016,9:06:18,25,Learning,,,,0
Tuynman,Student,4/11/2016,9:08:19,26,Learning,,,,0
Tuynman,Student,4/11/2016,9:10:21,27,Learning,,,,0
Tuynman,Student,4/11/2016,9:12:22,28,Learning,,,,0
Tuynman,Student,4/11/2016,9:14:24,29,Learning,,,,0
Tuynman,Student,4/11/2016,9:16:40,30,Learning,,,,0
Tuynman,Student,4/11/2016,9:18:50,31,Learning,,,,0
Tuynman,Student,4/11/2016,9:20:51,32,Learning,,,,0
Tuynman,Student,4/11/2016,9:22:53,33,Learning,,,,0
Tuynman,Student,4/11/2016,9:24:54,34,Learning,,,,0
Tuynman,Student,4/11/2016,9:26:55,35,Learning,,,,0
Tuynman,Student,4/11/2016,9:28:57,36,Learning,,,,0
Tuynman,Student,4/11/2016,9:30:58,37,Learning,,,,0
Tuynman,Student,4/11/2016,9:33:00,38,Learning,,,,0
Tuynman,Student,4/11/2016,9:35:01,39,Learning,,,,0
Tuynman,Student,4/11/2016,9:37:03,40,Learning,,,,0
Tuynman,Student,4/11/2016,9:39:04,41,Learning,,,,0
Tuynman,Student,4/11/2016,9:40:10,41,Distracted,Internal,Other,Self,0
Tuynman,Student,4/11/2016,9:41:06,42,Learning,,,Self,0
Tuynman,Student,4/11/2016,9:43:07,43,Learning,,,Self,0
Tuynman,Student,4/11/2016,9:45:08,44,Learning,,,Self,0
Tuynman,Student,4/11/2016,9:47:10,45,Learning,,,Self,0
Tuynman,Session,4/11/2016,9:47:11,Student,End,0,0,,
Tuynman,Session,4/11/2016,10:17:45,Student,Begin,2,0,,
Tuynman,Student,4/11/2016,10:17:46,1,Learning,,,Self,0
Tuynman,Student,4/11/2016,10:18:04,1,Distracted,Internal,Other Students,,0
Tuynman,Student,4/11/2016,10:18:36,1,Learning,,,,0
Tuynman,Student,4/11/2016,10:19:47,2,Learning,,,,0
Tuynman,Student,4/11/2016,10:20:34,2,Distracted,Internal,Visitor,,0
Tuynman,Student,4/11/2016,10:20:40,2,Learning,,,,0
Tuynman,Student,4/11/2016,10:21:11,2,Distracted,External,Other,,0
Tuynman,Student,4/11/2016,10:21:31,2,Learning,,,,0
Tuynman,Student,4/11/2016,10:21:52,3,Learning,,,,0
Tuynman,Student,4/11/2016,10:23:14,3,Distracted,Internal,Classroom Activity,,0
Tuynman,Student,4/11/2016,10:23:21,3,Learning,,,,0
Tuynman,Student,4/11/2016,10:23:53,4,Learning,,,,0
Tuynman,Student,4/11/2016,10:25:54,5,Learning,,,,0
Tuynman,Student,4/11/2016,10:27:55,6,Learning,,,,0
Tuynman,Student,4/11/2016,10:29:56,7,Learning,,,,0
Tuynman,Student,4/11/2016,10:30:16,7,Distracted,Internal,Visitor,,0
Tuynman,Student,4/11/2016,10:30:21,7,Learning,,,,0
Tuynman,Student,4/11/2016,10:31:58,8,Learning,,,,0
Tuynman,Student,4/11/2016,10:33:26,8,Distracted,Internal,Visitor,,0
Tuynman,Student,4/11/2016,10:33:30,8,Learning,,,,0
Tuynman,Student,4/11/2016,10:34:00,9,Learning,,,,0
Tuynman,Student,4/11/2016,10:36:01,10,Learning,,,,0
Tuynman,Student,4/11/2016,10:38:03,11,Learning,,,,0
Tuynman,Student,4/11/2016,10:40:05,12,Learning,,,,0
Tuynman,Student,4/11/2016,10:42:06,13,Learning,,,,0
Tuynman,Student,4/11/2016,10:44:08,14,Learning,,,,0
Tuynman,Student,4/11/2016,10:44:17,14,Distracted,Internal,Intercom Announcement,,0
Tuynman,Student,4/11/2016,10:44:45,14,Learning,,,,0
Tuynman,Student,4/11/2016,10:46:10,15,Learning,,,,0
Tuynman,Student,4/11/2016,10:46:55,15,Distracted,Internal,Other,,0
Tuynman,Student,4/11/2016,10:47:04,15,Learning,,,,0
Tuynman,Student,4/11/2016,10:48:11,16,Learning,,,,0
Tuynman,Student,4/11/2016,10:49:22,16,Distracted,Internal,Other Students,,0
Tuynman,Student,4/11/2016,10:49:36,16,Learning,,,,0
Tuynman,Student,4/11/2016,10:50:12,17,Learning,,,,0
Tuynman,Student,4/11/2016,10:52:13,18,Learning,,,,0
Tuynman,Student,4/11/2016,10:54:16,19,Learning,,,,0
Tuynman,Student,4/11/2016,10:54:25,19,Distracted,Internal,Other Students,,0
Tuynman,Student,4/11/2016,10:54:41,19,Learning,,,,0
Tuynman,Student,4/11/2016,10:56:17,20,Learning,,,,0
Tuynman,Student,4/11/2016,10:58:18,21,Learning,,,,0
Tuynman,Student,4/11/2016,11:00:20,22,Learning,,,,0
